opened,closed,side,entry,sl,tp,result,r,pnl,capital
2024-08-24 09:05:00,2024-08-24 11:30:00,sell,2509.32,2513.0733689659473,2503.6899465510796,TP,1.5,20.43,1383.64
2024-08-24 15:30:00,2024-08-24 16:00:00,sell,2501.23,2503.8383886742695,2497.317416988596,TP,1.5,20.74,1404.38
2024-08-24 20:05:00,2024-08-24 21:30:00,buy,2507.63,2502.9180423849857,2514.6979364225217,SL,-1.0,-14.06,1390.32
2024-08-25 02:55:00,2024-08-25 03:05:00,buy,2509.06,2507.500160091173,2511.3997598632404,TP,1.5,20.84,1411.16
2024-08-25 06:15:00,2024-08-25 07:15:00,buy,2513.03,2510.1218726438196,2517.392191034271,SL,-1.0,-14.13,1397.03
2024-08-25 15:30:00,2024-08-25 16:30:00,sell,2515.09,2518.9631854556515,2509.2802218165234,TP,1.5,20.94,1417.97
2024-08-25 19:15:00,2024-08-25 19:35:00,sell,2514.99,2517.9679737666065,2510.5230393500897,TP,1.5,21.26,1439.23
2024-08-25 22:20:00,2024-08-25 22:25:00,sell,2511.95,2513.4067461181753,2509.764880822737,TP,1.5,21.57,1460.8
2024-08-25 23:25:00,2024-08-25 23:40:00,sell,2512.0,2513.3650198407668,2509.95247023885,TP,1.5,21.9,1482.7
2024-08-26 01:05:00,2024-08-26 01:25:00,sell,2512.15,2513.9897705434487,2509.390344184827,TP,1.5,22.23,1504.93
2024-08-26 02:05:00,2024-08-26 02:20:00,sell,2511.81,2514.035,2508.4725,TP,1.5,22.56,1527.49
2024-08-26 21:35:00,2024-08-27 00:55:00,sell,2504.68,2508.093,2499.5604999999996,TP,1.5,22.9,1550.39
2024-08-27 04:10:00,2024-08-27 04:35:00,sell,2501.06,2503.585,2497.2725,TP,1.5,23.24,1573.63
2024-08-27 09:30:00,2024-08-27 10:35:00,sell,2498.62,2502.538352582079,2492.7424711268814,TP,1.5,23.59,1597.22
2024-08-28 17:05:00,2024-08-28 19:00:00,sell,2492.09,2496.7466664634367,2485.1050003048454,SL,-1.0,-15.99,1581.23
2024-08-28 20:55:00,2024-08-28 21:00:00,buy,2494.4,2491.3127329269496,2499.030900609576,TP,1.5,23.7,1604.93
2024-09-01 09:00:00,2024-09-01 09:40:00,sell,2495.43,2498.316091774303,2491.100862338545,TP,1.5,24.06,1628.99
2024-09-03 12:15:00,2024-09-03 13:35:00,sell,2493.77,2496.370816844468,2489.868774733298,TP,1.5,24.42,1653.41
2024-09-03 18:25:00,2024-09-03 18:35:00,sell,2487.81,2490.319546157074,2484.0456807643886,TP,1.5,24.78,1678.19
2024-09-04 04:45:00,2024-09-04 05:00:00,buy,2489.17,2486.7130130862165,2492.8554803706757,TP,1.5,25.16,1703.35
2024-09-06 08:45:00,2024-09-06 08:50:00,buy,2518.22,2515.6399480895593,2522.0900778656605,TP,1.5,25.53,1728.88
2024-09-06 15:05:00,2024-09-06 15:50:00,sell,2520.76,2525.0019692550704,2514.397046117395,TP,1.5,25.92,1754.8
2024-09-06 21:40:00,2024-09-07 00:10:00,sell,2500.07,2503.398401736831,2495.0773973947535,SL,-1.0,-17.57,1737.23
2024-09-11 09:40:00,2024-09-11 09:45:00,buy,2522.21,2520.2036000732737,2525.2195998900897,SL,-1.0,-17.39,1719.84
2024-09-11 22:20:00,2024-09-11 23:45:00,sell,2512.77,2515.20606876601,2509.115896850985,SL,-1.0,-17.22,1702.62
2024-09-12 22:35:00,2024-09-13 05:30:00,buy,2554.21,2546.6908653864816,2565.488701920278,TP,1.5,25.52,1728.14
2024-09-13 05:55:00,2024-09-13 06:00:00,buy,2559.77,2557.593374856788,2563.0349377148177,TP,1.5,25.9,1754.04
2024-09-13 17:00:00,2024-09-13 17:55:00,buy,2577.54,2573.528079458676,2583.557880811986,TP,1.5,26.29,1780.33
